image_id,model,serial,seed,layer_name,relative_depth,mahalanobis_distance,cosine_CNV,cosine_DME,cosine_DRUSEN
CNV/CNV-163081-1.jpeg,retfound,0,0,mid,0.33,56.890472,0.92876285,0.7005334,0.781094
CNV/CNV-163081-10.jpeg,retfound,0,0,mid,0.33,56.09241,0.94834596,0.7091723,0.7532736
CNV/CNV-163081-2.jpeg,retfound,0,0,mid,0.33,49.960842,0.91823804,0.6979556,0.6990278
CNV/CNV-163081-3.jpeg,retfound,0,0,mid,0.33,60.28721,0.9053315,0.6431028,0.7856651
CNV/CNV-163081-4.jpeg,retfound,0,0,mid,0.33,59.589405,0.9319043,0.709884,0.77201474
CNV/CNV-163081-5.jpeg,retfound,0,0,mid,0.33,59.396927,0.9180517,0.6699372,0.7648822
CNV/CNV-163081-6.jpeg,retfound,0,0,mid,0.33,55.035954,0.86778235,0.7184814,0.64927083
CNV/CNV-163081-7.jpeg,retfound,0,0,mid,0.33,55.035465,0.91637766,0.69455934,0.7532203
CNV/CNV-163081-8.jpeg,retfound,0,0,mid,0.33,54.473972,0.93308556,0.6834346,0.8001503
CNV/CNV-163081-9.jpeg,retfound,0,0,mid,0.33,56.19979,0.92705905,0.7062274,0.7608109
CNV/CNV-1632795-1.jpeg,retfound,0,0,mid,0.33,54.73206,0.9029727,0.6348851,0.72216123
CNV/CNV-1641792-1.jpeg,retfound,0,0,mid,0.33,45.49568,0.84737074,0.6100435,0.5767374
CNV/CNV-1641792-2.jpeg,retfound,0,0,mid,0.33,57.42597,0.9042653,0.6626323,0.8128055
CNV/CNV-1699976-1.jpeg,retfound,0,0,mid,0.33,47.692516,0.8074334,0.6503392,0.74589956
CNV/CNV-1699976-2.jpeg,retfound,0,0,mid,0.33,46.20983,0.78254026,0.5785798,0.6323186
CNV/CNV-1699976-3.jpeg,retfound,0,0,mid,0.33,54.0855,0.8076303,0.62179726,0.69404054
CNV/CNV-1699976-4.jpeg,retfound,0,0,mid,0.33,52.553707,0.8644664,0.6374761,0.7604851
CNV/CNV-1699976-5.jpeg,retfound,0,0,mid,0.33,54.36305,0.7988275,0.54472464,0.71325994
CNV/CNV-1704482-1.jpeg,retfound,0,0,mid,0.33,53.02972,0.9054573,0.74301696,0.7126734
CNV/CNV-172472-1.jpeg,retfound,0,0,mid,0.33,51.26774,0.9219043,0.6694683,0.74696654
CNV/CNV-172472-10.jpeg,retfound,0,0,mid,0.33,54.586945,0.9247489,0.65975004,0.7450883
CNV/CNV-172472-11.jpeg,retfound,0,0,mid,0.33,52.62133,0.8992659,0.71248597,0.6687151
CNV/CNV-172472-2.jpeg,retfound,0,0,mid,0.33,52.655167,0.8801907,0.6573094,0.78440475
CNV/CNV-172472-3.jpeg,retfound,0,0,mid,0.33,53.50133,0.8595526,0.6178467,0.6502624
CNV/CNV-172472-4.jpeg,retfound,0,0,mid,0.33,55.862457,0.88213235,0.54506147,0.7446997
CNV/CNV-172472-5.jpeg,retfound,0,0,mid,0.33,57.03314,0.90060854,0.65687174,0.70860404
CNV/CNV-172472-6.jpeg,retfound,0,0,mid,0.33,51.827972,0.857906,0.7205686,0.6942644
CNV/CNV-172472-7.jpeg,retfound,0,0,mid,0.33,52.847797,0.883292,0.6285188,0.79504657
CNV/CNV-172472-8.jpeg,retfound,0,0,mid,0.33,54.63858,0.8648747,0.6156033,0.7676703
CNV/CNV-172472-9.jpeg,retfound,0,0,mid,0.33,54.54584,0.8785999,0.5598836,0.6778165
CNV/CNV-1730592-1.jpeg,retfound,0,0,mid,0.33,51.54251,0.8943558,0.5865425,0.7150827
CNV/CNV-1730592-2.jpeg,retfound,0,0,mid,0.33,44.283276,0.81139076,0.6816135,0.63774514
CNV/CNV-1731375-1.jpeg,retfound,0,0,mid,0.33,53.524166,0.9037308,0.67950004,0.6463549
CNV/CNV-1731375-2.jpeg,retfound,0,0,mid,0.33,58.296352,0.91896546,0.6297047,0.74973714
CNV/CNV-1731375-3.jpeg,retfound,0,0,mid,0.33,62.29357,0.903396,0.6488175,0.8807131
CNV/CNV-1784116-1.jpeg,retfound,0,0,mid,0.33,51.436417,0.9131533,0.7076777,0.76216173
CNV/CNV-1894770-1.jpeg,retfound,0,0,mid,0.33,50.748962,0.8828554,0.59766227,0.7091428
CNV/CNV-1894770-2.jpeg,retfound,0,0,mid,0.33,51.745888,0.8126512,0.8010107,0.73762
CNV/CNV-1980926-1.jpeg,retfound,0,0,mid,0.33,51.00897,0.9236654,0.70094407,0.737067
CNV/CNV-198660-1.jpeg,retfound,0,0,mid,0.33,53.484077,0.87361455,0.6340051,0.6948482
CNV/CNV-1997439-1.jpeg,retfound,0,0,mid,0.33,50.913,0.87237835,0.7665436,0.67636317
CNV/CNV-1997439-2.jpeg,retfound,0,0,mid,0.33,50.218204,0.8875265,0.7964351,0.6633648
CNV/CNV-1997439-3.jpeg,retfound,0,0,mid,0.33,51.096066,0.82728815,0.71759737,0.77697074
CNV/CNV-1997439-4.jpeg,retfound,0,0,mid,0.33,47.830433,0.87887776,0.7531024,0.6537415
CNV/CNV-1997439-5.jpeg,retfound,0,0,mid,0.33,47.52569,0.7939539,0.5798104,0.7263537
CNV/CNV-1997439-6.jpeg,retfound,0,0,mid,0.33,56.34071,0.9025303,0.6824088,0.7075934
CNV/CNV-1997439-7.jpeg,retfound,0,0,mid,0.33,55.846054,0.9092853,0.7104491,0.8103241
CNV/CNV-2025105-1.jpeg,retfound,0,0,mid,0.33,51.62239,0.82196885,0.66468185,0.7458223
CNV/CNV-204397-1.jpeg,retfound,0,0,mid,0.33,48.689762,0.81585383,0.5666291,0.63169134
CNV/CNV-2116022-1.jpeg,retfound,0,0,mid,0.33,56.99271,0.9065515,0.64999276,0.75835043
CNV/CNV-2141150-1.jpeg,retfound,0,0,mid,0.33,55.986538,0.9017531,0.73237056,0.727659
CNV/CNV-2141150-2.jpeg,retfound,0,0,mid,0.33,53.747368,0.88825256,0.6380371,0.8334079
CNV/CNV-2158821-1.jpeg,retfound,0,0,mid,0.33,49.89237,0.89668095,0.6459801,0.68838334
CNV/CNV-2158821-2.jpeg,retfound,0,0,mid,0.33,55.06932,0.9000365,0.58718,0.74308383
CNV/CNV-2168793-1.jpeg,retfound,0,0,mid,0.33,51.236256,0.850044,0.7065125,0.6285385
CNV/CNV-2177326-1.jpeg,retfound,0,0,mid,0.33,54.94528,0.8676025,0.65675527,0.6955539
CNV/CNV-218676-1.jpeg,retfound,0,0,mid,0.33,57.18009,0.90660703,0.6230053,0.8040999
CNV/CNV-2192440-1.jpeg,retfound,0,0,mid,0.33,50.981125,0.8988031,0.69660443,0.71409
CNV/CNV-2192440-2.jpeg,retfound,0,0,mid,0.33,52.43026,0.914978,0.7480209,0.74577165
CNV/CNV-2350851-1.jpeg,retfound,0,0,mid,0.33,50.65541,0.90592384,0.6488333,0.74128133
CNV/CNV-2438783-1.jpeg,retfound,0,0,mid,0.33,55.15519,0.9280097,0.7126104,0.7504916
CNV/CNV-2438783-2.jpeg,retfound,0,0,mid,0.33,52.270947,0.86620945,0.7331264,0.66935694
CNV/CNV-2541184-1.jpeg,retfound,0,0,mid,0.33,57.64286,0.9143617,0.6250172,0.7536472
CNV/CNV-2632189-1.jpeg,retfound,0,0,mid,0.33,50.619587,0.9236194,0.6851467,0.7271425
CNV/CNV-2692822-1.jpeg,retfound,0,0,mid,0.33,57.800125,0.9038495,0.74720716,0.74707055
CNV/CNV-2725524-1.jpeg,retfound,0,0,mid,0.33,53.00518,0.90893936,0.6338314,0.7576641
CNV/CNV-2725524-2.jpeg,retfound,0,0,mid,0.33,48.424168,0.8140322,0.67446816,0.5538985
CNV/CNV-2760476-1.jpeg,retfound,0,0,mid,0.33,48.22916,0.86695117,0.7380605,0.6699325
CNV/CNV-2959614-1.jpeg,retfound,0,0,mid,0.33,53.311417,0.9053868,0.6922677,0.71380365
CNV/CNV-2959614-2.jpeg,retfound,0,0,mid,0.33,55.846497,0.8864517,0.66560596,0.6855237
CNV/CNV-2959614-3.jpeg,retfound,0,0,mid,0.33,52.35087,0.7550482,0.6081097,0.70631963
CNV/CNV-2959614-4.jpeg,retfound,0,0,mid,0.33,50.415604,0.8879467,0.6608428,0.6956218
CNV/CNV-3030629-1.jpeg,retfound,0,0,mid,0.33,53.75951,0.84725785,0.7653127,0.7716919
CNV/CNV-3080163-1.jpeg,retfound,0,0,mid,0.33,56.35814,0.89747304,0.6427853,0.6942357
CNV/CNV-3080163-2.jpeg,retfound,0,0,mid,0.33,52.74808,0.872261,0.6043825,0.643016
CNV/CNV-3119854-1.jpeg,retfound,0,0,mid,0.33,51.113026,0.8528131,0.64492106,0.6316054
CNV/CNV-3163547-1.jpeg,retfound,0,0,mid,0.33,44.412964,0.7698399,0.63737625,0.5314477
CNV/CNV-3200277-1.jpeg,retfound,0,0,mid,0.33,53.721188,0.89101154,0.7838376,0.7590085
CNV/CNV-3200277-2.jpeg,retfound,0,0,mid,0.33,53.21978,0.73957753,0.52746165,0.5684079
CNV/CNV-3213586-1.jpeg,retfound,0,0,mid,0.33,47.655365,0.777935,0.61183655,0.7154424
CNV/CNV-3241692-1.jpeg,retfound,0,0,mid,0.33,56.785915,0.89979506,0.6758294,0.8240673
CNV/CNV-3241692-2.jpeg,retfound,0,0,mid,0.33,49.037613,0.91202176,0.6759416,0.7244266
CNV/CNV-328435-1.jpeg,retfound,0,0,mid,0.33,49.776875,0.86344594,0.70529115,0.73937273
CNV/CNV-3300060-1.jpeg,retfound,0,0,mid,0.33,54.24044,0.7722013,0.7860304,0.70404613
CNV/CNV-338282-1.jpeg,retfound,0,0,mid,0.33,51.73089,0.9339973,0.7065115,0.69668686
CNV/CNV-3424668-1.jpeg,retfound,0,0,mid,0.33,50.78891,0.85492635,0.7346934,0.71159756
CNV/CNV-3432812-1.jpeg,retfound,0,0,mid,0.33,52.103836,0.834374,0.6098611,0.81102145
CNV/CNV-3459091-1.jpeg,retfound,0,0,mid,0.33,54.022102,0.9014561,0.69428277,0.6466657
CNV/CNV-3541867-1.jpeg,retfound,0,0,mid,0.33,49.49397,0.8949216,0.70866865,0.7248882
CNV/CNV-3616460-1.jpeg,retfound,0,0,mid,0.33,50.27305,0.8501806,0.69707114,0.63251305
CNV/CNV-3618489-1.jpeg,retfound,0,0,mid,0.33,50.65724,0.85763144,0.747298,0.68293405
CNV/CNV-3618489-2.jpeg,retfound,0,0,mid,0.33,52.923073,0.79609156,0.60546243,0.8310555
CNV/CNV-364469-1.jpeg,retfound,0,0,mid,0.33,50.65855,0.79536605,0.72912467,0.77399707
CNV/CNV-364469-2.jpeg,retfound,0,0,mid,0.33,50.44005,0.85224074,0.65302014,0.72570527
CNV/CNV-364469-3.jpeg,retfound,0,0,mid,0.33,58.364475,0.8419491,0.5515367,0.84045446
CNV/CNV-3734032-1.jpeg,retfound,0,0,mid,0.33,49.766357,0.84903854,0.7284986,0.6170559
CNV/CNV-375851-1.jpeg,retfound,0,0,mid,0.33,56.90254,0.8830975,0.58830476,0.7307208
CNV/CNV-3847391-1.jpeg,retfound,0,0,mid,0.33,51.01722,0.8916048,0.619907,0.66746795
CNV/CNV-412653-1.jpeg,retfound,0,0,mid,0.33,50.088978,0.89336634,0.7046644,0.7794232
CNV/CNV-417468-1.jpeg,retfound,0,0,mid,0.33,51.52288,0.77654207,0.75807774,0.7982617
CNV/CNV-4244160-1.jpeg,retfound,0,0,mid,0.33,54.905636,0.88106585,0.6364573,0.7151637
CNV/CNV-4244160-2.jpeg,retfound,0,0,mid,0.33,55.000496,0.911088,0.60981923,0.7762742
CNV/CNV-4244160-3.jpeg,retfound,0,0,mid,0.33,59.105755,0.9276959,0.68650687,0.7823613
CNV/CNV-4274486-1.jpeg,retfound,0,0,mid,0.33,50.778343,0.8256388,0.7232345,0.7580639
CNV/CNV-4283050-1.jpeg,retfound,0,0,mid,0.33,49.45742,0.76229674,0.71944714,0.70754516
CNV/CNV-4283050-2.jpeg,retfound,0,0,mid,0.33,53.55917,0.8432549,0.7401038,0.7900697
CNV/CNV-4464785-1.jpeg,retfound,0,0,mid,0.33,55.066814,0.9119421,0.6814445,0.789912
CNV/CNV-451136-1.jpeg,retfound,0,0,mid,0.33,51.360817,0.8621932,0.719436,0.64850485
CNV/CNV-451136-2.jpeg,retfound,0,0,mid,0.33,51.94279,0.83327127,0.7478664,0.65115684
CNV/CNV-451136-3.jpeg,retfound,0,0,mid,0.33,50.988167,0.8699868,0.767612,0.64651716
CNV/CNV-451136-4.jpeg,retfound,0,0,mid,0.33,54.341476,0.875098,0.7682805,0.70420456
CNV/CNV-451136-5.jpeg,retfound,0,0,mid,0.33,51.603806,0.8876576,0.70055866,0.69110525
CNV/CNV-451136-6.jpeg,retfound,0,0,mid,0.33,53.619354,0.86000574,0.6981066,0.6959516
CNV/CNV-451136-7.jpeg,retfound,0,0,mid,0.33,54.961365,0.8626127,0.6923728,0.7312918
CNV/CNV-457527-1.jpeg,retfound,0,0,mid,0.33,50.32944,0.87011063,0.6030853,0.66554654
CNV/CNV-457907-1.jpeg,retfound,0,0,mid,0.33,53.773956,0.9192746,0.68295467,0.7210306
CNV/CNV-460403-1.jpeg,retfound,0,0,mid,0.33,53.723667,0.9180781,0.7377551,0.72681427
CNV/CNV-4643364-1.jpeg,retfound,0,0,mid,0.33,52.147953,0.9123938,0.6398413,0.6947988
CNV/CNV-4674526-1.jpeg,retfound,0,0,mid,0.33,58.152092,0.8871541,0.7487853,0.72472006
CNV/CNV-4740418-1.jpeg,retfound,0,0,mid,0.33,51.774548,0.8938849,0.7483032,0.7072694
CNV/CNV-4775389-1.jpeg,retfound,0,0,mid,0.33,54.35317,0.918544,0.6070818,0.7482327
CNV/CNV-4884091-1.jpeg,retfound,0,0,mid,0.33,48.762096,0.8737029,0.80034363,0.7065406
CNV/CNV-4907724-1.jpeg,retfound,0,0,mid,0.33,51.914185,0.87413526,0.67968327,0.7715981
CNV/CNV-4974377-1.jpeg,retfound,0,0,mid,0.33,49.75425,0.89394027,0.62877965,0.707242
CNV/CNV-5054419-1.jpeg,retfound,0,0,mid,0.33,55.707214,0.9247178,0.62631595,0.7624878
CNV/CNV-5054419-2.jpeg,retfound,0,0,mid,0.33,53.755108,0.9227049,0.6556579,0.72342753
CNV/CNV-53018-1.jpeg,retfound,0,0,mid,0.33,53.75758,0.7980419,0.66964877,0.7607734
CNV/CNV-53018-2.jpeg,retfound,0,0,mid,0.33,56.05377,0.7704433,0.6406615,0.7878833
CNV/CNV-538779-1.jpeg,retfound,0,0,mid,0.33,51.361668,0.9093282,0.6050711,0.69848955
CNV/CNV-538779-2.jpeg,retfound,0,0,mid,0.33,57.027027,0.89718115,0.56132305,0.76101923
CNV/CNV-5409617-1.jpeg,retfound,0,0,mid,0.33,53.93972,0.9087769,0.7094716,0.73588705
CNV/CNV-5429703-1.jpeg,retfound,0,0,mid,0.33,49.848267,0.8953642,0.6355905,0.6585723
CNV/CNV-5429703-2.jpeg,retfound,0,0,mid,0.33,51.83363,0.893414,0.7687378,0.712294
CNV/CNV-5431636-1.jpeg,retfound,0,0,mid,0.33,56.21025,0.8763183,0.5964922,0.77079844
CNV/CNV-5431636-2.jpeg,retfound,0,0,mid,0.33,59.401596,0.92678106,0.6359687,0.77046436
CNV/CNV-5457415-1.jpeg,retfound,0,0,mid,0.33,55.12145,0.89278924,0.6374775,0.76689374
CNV/CNV-5536678-1.jpeg,retfound,0,0,mid,0.33,53.28727,0.90394276,0.70620376,0.7295504
CNV/CNV-5536678-2.jpeg,retfound,0,0,mid,0.33,50.78473,0.8765706,0.5977137,0.71302044
CNV/CNV-5557306-1.jpeg,retfound,0,0,mid,0.33,51.209724,0.88176113,0.62331474,0.7947689
CNV/CNV-5594757-1.jpeg,retfound,0,0,mid,0.33,48.140186,0.871004,0.6244883,0.6771465
CNV/CNV-5594757-2.jpeg,retfound,0,0,mid,0.33,52.931866,0.8919466,0.64123684,0.7257136
CNV/CNV-5603164-1.jpeg,retfound,0,0,mid,0.33,57.58822,0.8680701,0.7218463,0.6835027
CNV/CNV-564246-1.jpeg,retfound,0,0,mid,0.33,52.776222,0.792155,0.82965624,0.59021795
CNV/CNV-5674369-1.jpeg,retfound,0,0,mid,0.33,50.552155,0.89251107,0.7513013,0.6514287
CNV/CNV-5674369-2.jpeg,retfound,0,0,mid,0.33,54.06509,0.9225249,0.69901294,0.68006015
CNV/CNV-5674369-3.jpeg,retfound,0,0,mid,0.33,53.69588,0.8870009,0.64528084,0.7411244
CNV/CNV-5674369-4.jpeg,retfound,0,0,mid,0.33,54.92398,0.88626367,0.6745704,0.72604835
CNV/CNV-5674369-5.jpeg,retfound,0,0,mid,0.33,55.58189,0.93339443,0.6776652,0.7667479
CNV/CNV-5760454-1.jpeg,retfound,0,0,mid,0.33,50.040775,0.83292055,0.56800497,0.6847528
CNV/CNV-5813701-1.jpeg,retfound,0,0,mid,0.33,54.547215,0.9020873,0.62923884,0.6945629
CNV/CNV-5813701-2.jpeg,retfound,0,0,mid,0.33,53.36467,0.8405365,0.6414371,0.67288053
CNV/CNV-5813701-3.jpeg,retfound,0,0,mid,0.33,56.826916,0.9119524,0.682729,0.7237968
CNV/CNV-5824631-1.jpeg,retfound,0,0,mid,0.33,55.322296,0.9234886,0.7492557,0.73030317
CNV/CNV-5861916-1.jpeg,retfound,0,0,mid,0.33,46.408474,0.86552745,0.74561036,0.63498497
CNV/CNV-5861916-2.jpeg,retfound,0,0,mid,0.33,53.842842,0.8464992,0.6337259,0.6760541
CNV/CNV-5861916-3.jpeg,retfound,0,0,mid,0.33,52.060207,0.9012556,0.68971694,0.69292593
CNV/CNV-5861916-4.jpeg,retfound,0,0,mid,0.33,53.132202,0.876759,0.70940995,0.6970196
CNV/CNV-5861916-5.jpeg,retfound,0,0,mid,0.33,53.52595,0.9103091,0.70694923,0.74778235
CNV/CNV-5904584-1.jpeg,retfound,0,0,mid,0.33,49.514175,0.9038776,0.79755974,0.6813935
CNV/CNV-5904584-2.jpeg,retfound,0,0,mid,0.33,55.33334,0.906616,0.67577845,0.7539227
CNV/CNV-5904584-3.jpeg,retfound,0,0,mid,0.33,51.38565,0.87235034,0.64466953,0.7047194
CNV/CNV-5969175-1.jpeg,retfound,0,0,mid,0.33,58.18916,0.8784555,0.62040806,0.8299625
CNV/CNV-5969175-2.jpeg,retfound,0,0,mid,0.33,55.458717,0.90688914,0.67155886,0.7538915
CNV/CNV-6053140-1.jpeg,retfound,0,0,mid,0.33,51.10906,0.74851245,0.51927626,0.77330947
CNV/CNV-6190971-1.jpeg,retfound,0,0,mid,0.33,57.354805,0.93793875,0.7582283,0.78040266
CNV/CNV-6215140-1.jpeg,retfound,0,0,mid,0.33,53.897514,0.9310245,0.7012282,0.7406374
CNV/CNV-6215140-2.jpeg,retfound,0,0,mid,0.33,49.436893,0.8890956,0.6481365,0.64149356
CNV/CNV-624911-1.jpeg,retfound,0,0,mid,0.33,54.131104,0.8677339,0.74625576,0.68971884
CNV/CNV-624911-2.jpeg,retfound,0,0,mid,0.33,53.024403,0.8904469,0.75837624,0.71286154
CNV/CNV-624911-3.jpeg,retfound,0,0,mid,0.33,56.00695,0.8980684,0.71678954,0.6959362
CNV/CNV-6256161-1.jpeg,retfound,0,0,mid,0.33,47.96101,0.76422423,0.5080123,0.6848906
CNV/CNV-732516-1.jpeg,retfound,0,0,mid,0.33,52.826927,0.90320575,0.691428,0.71701425
CNV/CNV-732516-2.jpeg,retfound,0,0,mid,0.33,47.706154,0.89737886,0.71431935,0.7218773
CNV/CNV-732516-3.jpeg,retfound,0,0,mid,0.33,51.87437,0.8763144,0.6325403,0.6639908
CNV/CNV-732516-4.jpeg,retfound,0,0,mid,0.33,51.95576,0.843064,0.6117296,0.6770834
CNV/CNV-743852-1.jpeg,retfound,0,0,mid,0.33,46.90592,0.9013326,0.75878257,0.68712115
CNV/CNV-776149-1.jpeg,retfound,0,0,mid,0.33,56.002937,0.9127717,0.64172083,0.75415194
CNV/CNV-779442-1.jpeg,retfound,0,0,mid,0.33,52.585625,0.87608635,0.6698575,0.79333794
CNV/CNV-779442-2.jpeg,retfound,0,0,mid,0.33,46.978832,0.7997047,0.6376327,0.6724413
CNV/CNV-779442-3.jpeg,retfound,0,0,mid,0.33,48.334045,0.70291257,0.43956175,0.60739434
CNV/CNV-781814-1.jpeg,retfound,0,0,mid,0.33,54.446724,0.81887984,0.62013096,0.5513479
CNV/CNV-794538-1.jpeg,retfound,0,0,mid,0.33,58.62737,0.88244146,0.634982,0.7878117
CNV/CNV-794538-2.jpeg,retfound,0,0,mid,0.33,54.172302,0.8903973,0.6284852,0.77634037
CNV/CNV-81630-1.jpeg,retfound,0,0,mid,0.33,51.894787,0.82357514,0.6880888,0.64915586
CNV/CNV-81630-2.jpeg,retfound,0,0,mid,0.33,50.126667,0.90077454,0.72667867,0.6773225
CNV/CNV-81630-3.jpeg,retfound,0,0,mid,0.33,50.04256,0.8728379,0.7690617,0.6754558
CNV/CNV-81630-4.jpeg,retfound,0,0,mid,0.33,50.637222,0.88974816,0.74150026,0.7062649
CNV/CNV-827677-1.jpeg,retfound,0,0,mid,0.33,54.69949,0.93202364,0.68771863,0.72578895
CNV/CNV-830921-1.jpeg,retfound,0,0,mid,0.33,53.640324,0.7664869,0.53775024,0.7352736
CNV/CNV-865813-1.jpeg,retfound,0,0,mid,0.33,52.23676,0.9125371,0.6126571,0.75248444
CNV/CNV-904464-1.jpeg,retfound,0,0,mid,0.33,55.265636,0.8794476,0.58510065,0.68231875
CNV/CNV-904464-2.jpeg,retfound,0,0,mid,0.33,53.955208,0.9129863,0.68176925,0.7075998
CNV/CNV-904464-3.jpeg,retfound,0,0,mid,0.33,52.384953,0.88293636,0.68055046,0.67036283
CNV/CNV-904464-4.jpeg,retfound,0,0,mid,0.33,51.578827,0.8815967,0.75324273,0.7041651
CNV/CNV-909994-1.jpeg,retfound,0,0,mid,0.33,53.362133,0.8858949,0.7774379,0.77275395
CNV/CNV-933576-1.jpeg,retfound,0,0,mid,0.33,52.34055,0.92742157,0.68272007,0.7719533
CNV/CNV-933576-2.jpeg,retfound,0,0,mid,0.33,54.56392,0.94035625,0.71511424,0.7670157
CNV/CNV-933576-3.jpeg,retfound,0,0,mid,0.33,57.142918,0.902516,0.7292359,0.7654347
CNV/CNV-933576-4.jpeg,retfound,0,0,mid,0.33,54.273804,0.87170887,0.6380723,0.72761583
CNV/CNV-954024-1.jpeg,retfound,0,0,mid,0.33,53.453514,0.9005935,0.63512784,0.7132647
CNV/CNV-987193-1.jpeg,retfound,0,0,mid,0.33,54.18632,0.91687465,0.7422489,0.69148743
CNV/CNV-987193-2.jpeg,retfound,0,0,mid,0.33,57.192215,0.9057952,0.6867186,0.8270371
CNV/CNV-995513-1.jpeg,retfound,0,0,mid,0.33,54.052307,0.85549295,0.65748,0.76723117
DME/DME-1081406-1.jpeg,retfound,0,0,mid,0.33,49.762707,0.55168056,0.7794888,0.5686884
DME/DME-1102486-1.jpeg,retfound,0,0,mid,0.33,46.718056,0.5685183,0.69887674,0.47283077
DME/DME-1102486-2.jpeg,retfound,0,0,mid,0.33,44.28106,0.32455748,0.65301836,0.24889892
DME/DME-1102486-3.jpeg,retfound,0,0,mid,0.33,41.55238,0.4480638,0.5362747,0.2259589
